Year,Per Capita Water Use (Liters per Day),Agricultural Water Use (%),Industrial Water Use (%),Household Water Use (%),Rainfall Impact (Annual Precipitation in mm),Country_Code,Scarcity_Code,Lag_1,Lag_2,Lag_3,Agri_Growth,House_Growth,Rainfall_Growth,Rainfall_RollingAvg_3,GWD_Lag1,GWD_Growth,Rainfall_x_GWD
2012,245.57,28.54,44.83,16.42,2488.26,12,2,658.36,628.05,257.56,0.3983341499265065,-0.4849435382685068,0.19308962580793665,2287.8033333333337,4.03,-0.21836228287841197,7838.019
2012,99.7,60.24,20.07,26.21,1793.77,15,2,449.48,422.58,968.13,0.2550000000000001,-0.2524244152880776,1.1734499763725146,935.7200000000004,1.43,0.9230769230769231,4932.8675
2012,247.48,33.48,22.12,12.59,1481.71,14,1,779.53,182.8,845.77,-0.34545454545454546,-0.1412005457025921,-0.46105329778450277,2186.2533333333336,4.38,-0.09589041095890405,5867.5716
2012,430.69,63.1,37.97,13.17,2407.78,0,1,707.75,114.46,983.38,-0.19474221541602854,-0.6129885395239495,2.806345542785779,1424.8500000000004,0.99,-0.2525252525252525,1781.7572000000002
2012,353.23,62.48,5.47,35.45,2981.99,6,2,828.46,136.95,958.67,1.3200891199405866,0.793120890237734,0.4149150194065119,2630.3233333333333,3.86,-0.4948186528497409,5814.880499999999
2012,413.86,21.76,46.04,30.07,1981.89,5,1,456.08,949.58,875.51,-0.22754703585374514,0.09305707015630671,0.6603888977321279,1711.003333333333,2.59,-0.9420849420849421,297.2835
2012,463.96,71.7,45.15,15.31,1348.87,1,0,301.1,435.12,973.79,0.12435314411165121,0.18132716049382713,-0.33593111529031816,1421.663333333333,4.53,-0.509933774834437,2994.4914
2012,374.15,75.01,24.61,31.72,1595.23,7,1,962.56,943.34,879.33,0.6676300578034684,1.6367414796342477,0.07946271484639333,1436.6266666666672,1.93,0.31088082901554404,4035.9318999999996
2012,286.89,48.47,16.02,28.39,1620.24,13,0,973.25,766.0,781.2,1.1019080659150045,1.780607247796278,-0.39353877595325704,2291.7200000000003,4.91,-0.16089613034623218,6675.388800000001
2012,182.58,50.99,28.98,13.06,2441.13,4,1,541.75,502.05,627.2,0.4891939252336448,-0.6532129580456718,2.7492397481185686,1546.3066666666673,3.48,-0.6063218390804597,3344.3481000000006
2012,484.46,60.38,18.3,39.68,1482.33,7,1,517.94,962.56,943.34,-0.19504066124516728,0.25094577553593944,-0.07077349347742967,1518.4533333333338,2.53,-0.7035573122529644,1111.7475
2012,56.03,61.74,38.8,11.2,2113.28,13,1,317.74,973.25,766.0,0.2737775943882814,-0.6054948925678056,0.30430059744235427,2135.0500000000006,4.12,-0.912621359223301,760.7808
2012,202.36,69.17,25.56,36.64,2184.28,14,1,189.68,779.53,182.8,1.066009557945042,1.9102462271644165,0.47416161057156936,2138.42,3.96,-0.3762626262626262,5395.171600000001
2012,464.85,24.32,47.96,37.59,2814.45,15,2,971.36,449.48,422.58,-0.5962815405046481,0.43418542541014893,0.5690138646537739,1811.176666666667,2.75,0.06545454545454543,8246.3385
2012,244.11,54.58,30.01,23.52,2115.77,14,2,812.91,189.68,779.53,-0.21092959375451792,-0.3580786026200874,-0.031365026461809054,1927.2533333333333,2.47,-0.5789473684210527,2200.4008
2012,473.82,33.14,28.19,18.7,2057.39,15,0,978.12,971.36,449.48,0.3626644736842106,-0.5025272678903965,-0.26899038888592797,2221.8700000000003,2.93,-0.552901023890785,2695.1809
2012,202.86,26.75,7.81,11.73,2680.94,8,0,939.08,956.46,787.81,-0.4329022683909265,-0.6050505050505051,0.42135203770563945,2410.75,1.3,0.9923076923076921,6943.634599999999
2012,485.9,28.29,40.13,25.4,526.9,14,2,854.01,812.91,189.68,-0.48167827042872846,0.07993197278911568,-0.7509653695817599,1608.9833333333333,1.04,0.7019230769230769,932.6129999999999
2012,385.91,47.96,9.77,36.93,994.11,6,2,271.9,828.46,136.95,-0.232394366197183,0.041748942172073145,-0.6666286607265617,2027.88,1.95,1.5435897435897434,4930.7856
2012,292.03,36.5,34.8,19.28,417.2,18,0,928.15,271.85,552.54,-0.20148763946619996,0.7153024911032029,-0.860406600907424,1588.153333333333,2.8,-0.6035714285714285,463.09200000000004
2012,125.14,76.77,46.3,39.68,118.01,1,0,110.11,301.1,435.12,0.07071129707112966,1.5917700849118224,-0.9125119544507625,1166.033333333333,2.22,-0.39639639639639646,158.13340000000002
2012,428.15,46.05,29.74,25.72,262.33,7,2,787.03,517.94,962.56,-0.2373302418019212,-0.35181451612903225,-0.8230286103634143,1113.2966666666673,0.75,-0.053333333333333344,186.25429999999997
2012,411.0,76.91,7.88,29.08,2621.57,17,1,417.12,777.08,449.67,0.6370796083439763,0.09487951807228923,0.1418684066101592,2316.1566666666668,1.05,1.5428571428571427,6999.5919
2012,373.67,65.23,16.03,26.91,2585.36,18,2,862.45,928.15,271.85,0.7871232876712331,0.3957468879668049,5.19693192713327,1997.0799999999997,1.11,2.612612612612612,10367.293599999999
2012,453.42,48.49,28.13,33.47,2369.71,11,0,665.15,85.34,579.79,1.2131446827932453,0.31616201337003536,-0.11706800898688852,2532.306666666667,4.16,-0.0625,9241.869
2012,296.92,50.24,17.35,21.09,686.71,9,2,826.48,738.66,561.48,0.43871706758304696,-0.40608279357927346,-0.07831584033500649,532.5099999999996,4.11,-0.9562043795620438,123.6078
2012,77.16,52.05,16.77,18.8,1115.72,18,0,108.93,862.45,928.15,-0.20205426950789518,-0.30137495354886656,-0.5684469474270508,1372.7599999999995,4.01,0.13466334164588534,5076.526
2012,133.32,31.96,8.35,26.35,228.88,10,0,800.7,901.95,102.33,-0.5490970654627538,-0.15975765306122447,-0.6766592264007008,692.8233333333332,1.33,0.35338345864661647,411.984
2012,329.79,65.41,9.06,21.81,1930.57,12,2,24.8,658.36,628.05,1.2918710581639803,0.3282582216808767,-0.22412850747108426,2168.1300000000006,3.15,0.4666666666666668,8919.2334
2012,266.48,48.53,42.21,14.99,2542.47,12,2,692.94,24.8,658.36,-0.25806451612903225,-0.31270059605685463,0.3169530242363654,2320.433333333334,4.62,-0.17532467532467533,9686.8107
2012,139.7,63.57,31.07,13.29,2139.74,9,0,593.83,826.48,738.66,0.265326433121019,-0.36984352773826457,2.115929577259687,1190.5033333333329,0.18,17.11111111111111,6975.552399999999
2012,497.26,37.54,5.98,34.43,2614.73,1,2,14.09,110.11,301.1,-0.5110069037384395,-0.1323084677419355,21.156851114312346,1360.5366666666664,1.34,0.9626865671641789,6876.7399
2012,210.39,32.8,22.9,29.93,344.51,13,2,261.68,317.74,973.25,-0.4687398769031422,1.6723214285714287,-0.8369785357359176,1359.343333333334,0.36,10.11111111111111,1378.04
2012,53.48,53.64,19.28,12.96,122.77,1,1,128.8,14.09,110.11,0.42887586574320724,-0.6235840836479813,-0.9530467772963174,951.8366666666665,2.63,0.7490494296577945,564.742
2012,117.66,67.77,36.13,22.36,2195.37,19,2,902.72,333.92,395.76,0.35026897788404066,-0.18125228853899666,-0.15165929887473728,2149.1,3.3,0.2787878787878788,9264.461399999998
2012,470.06,37.44,21.13,29.78,1699.29,2,2,288.74,168.31,842.94,0.826341463414634,0.11202389843166549,0.025460141210548626,2066.94,1.82,0.2637362637362637,3908.3669999999997
2012,116.44,70.81,39.27,35.42,2218.77,18,1,369.56,108.93,862.45,0.360422670509126,0.8840425531914893,0.9886441042555478,1973.283333333333,4.55,-0.42197802197802203,5835.3651
2012,296.75,46.81,5.46,16.17,307.49,12,2,455.41,692.94,24.8,-0.035441994642489205,0.07871914609739838,-0.8790585532965974,1593.5100000000002,3.81,0.026246719160105014,1202.2859
2012,83.97,48.4,26.79,37.57,485.59,6,0,887.7,271.9,828.46,0.00917431192660545,0.017330083942594054,-0.5115329289515245,1487.2300000000002,4.96,-0.435483870967742,1359.6519999999998
2012,356.86,30.75,25.82,26.6,950.09,1,1,832.61,128.8,14.09,-0.4267337807606264,1.0524691358024691,6.738779832206566,1229.1966666666665,4.6,-0.7630434782608695,1035.5981000000002
2012,275.55,29.07,8.8,36.47,2969.51,1,2,405.31,832.61,128.8,-0.05463414634146335,0.3710526315789473,2.1255038996305613,1347.4566666666665,1.09,-0.42201834862385323,1870.7913
2012,407.95,60.8,31.54,18.51,1994.52,3,0,578.53,842.13,247.09,0.6912378303198885,-0.13016917293233077,7.352261306532663,1024.0366666666666,3.93,-0.35368956743002544,5066.0808
2013,404.06,63.87,7.51,33.85,1927.21,18,1,464.18,369.56,108.93,-0.09800875582544843,-0.04432523997741389,-0.13140613943761636,1753.8999999999996,2.63,0.3498098859315588,6841.595499999999
2013,188.19,50.68,11.26,38.55,742.5,1,0,943.99,405.31,832.61,0.7433780529755762,0.05703317795448304,-0.7499587474027702,1554.033333333333,0.63,3.6984126984126986,2197.8
2013,171.87,22.61,8.6,22.53,548.76,13,2,898.44,261.68,317.74,-0.31067073170731707,-0.24724356832609418,0.592871034222519,1002.1833333333338,4.0,-0.40249999999999997,1311.5364
2013,134.01,53.33,29.73,12.7,2741.83,4,2,397.81,541.75,502.05,0.04589135124534205,-0.027565084226646386,0.12318065813782964,1944.6866666666672,1.37,1.3284671532846715,8746.4377
2013,231.65,47.26,22.94,10.41,2886.61,10,2,339.91,800.7,901.95,0.478723404255319,-0.604933586337761,11.611892694861938,1274.4499999999996,1.8,-0.2777777777777778,3752.5930000000003
2013,370.7,33.05,6.2,22.21,638.26,2,2,576.11,288.74,168.31,-0.11725427350427353,-0.25419744795164545,-0.6243960713003667,1331.5500000000002,2.3,0.817391304347826,2667.9267999999997
2013,93.05,74.95,19.6,30.4,2357.5,12,0,960.41,455.41,692.94,0.6011535996581927,0.880024737167594,6.6669159972682035,1735.8200000000004,3.91,-0.5498721227621484,4149.2
2013,132.14,60.87,22.88,19.9,1426.23,14,2,351.06,854.01,812.91,1.151643690349947,-0.2165354330708662,1.7068324160182198,1356.3,1.77,1.2598870056497176,5704.92
2013,64.0,60.15,40.97,27.51,2240.02,12,0,456.57,960.41,455.41,-0.19746497665110074,-0.09506578947368416,-0.049832449628844144,1635.0033333333333,1.76,-0.8920454545454546,425.6038
2013,470.13,75.89,42.8,18.44,1070.56,17,2,651.23,417.12,777.08,-0.01326225458327912,-0.3658872077028885,-0.5916340208348433,1995.9966666666667,2.67,0.8389513108614233,5256.4496
2013,242.35,55.19,46.5,21.02,2608.31,16,0,687.37,36.18,510.92,-0.13698201720093828,0.4950213371266001,11.318456597714176,1489.28,3.51,-0.6723646723646723,2999.5564999999997
2013,368.92,46.3,47.54,33.19,2726.28,18,1,309.6,464.18,369.56,-0.2750900266165649,-0.01949778434268845,0.4146252873324652,2290.753333333333,3.55,-0.6309859154929578,3571.4268
2013,484.2,38.46,40.71,33.74,236.04,13,0,368.67,898.44,261.68,0.7010172490048652,0.49755881047492223,-0.5698666083533785,376.43666666666695,2.39,1.00418410041841,1130.6316
2013,280.53,35.77,6.66,31.11,342.16,4,0,904.71,397.81,541.75,-0.32927057941121307,1.4496062992125984,-0.8752074344507136,1841.706666666667,3.19,-0.4231974921630094,629.5744000000001
2013,495.83,64.26,33.87,26.91,2127.81,15,1,894.51,978.12,971.36,0.9390464695232348,0.43903743315508037,0.03422783235069682,2333.216666666667,1.31,-0.24427480916030542,2106.5319
2013,346.48,58.72,22.62,16.74,2934.87,5,2,549.91,456.08,949.58,1.6985294117647056,-0.44329896907216504,0.48084404280762283,2036.7966666666664,0.15,29.333333333333332,13353.6585
2013,470.28,76.45,28.91,34.97,2247.17,12,1,759.42,456.57,960.41,0.27098919368246066,0.2711741185023626,0.0031919357862877362,2281.5633333333335,0.19,-0.052631578947368474,404.4906
2013,246.81,37.91,49.85,27.27,1079.21,16,1,371.4,687.37,36.18,-0.3131001993114695,0.2973358705994291,-0.5862416660596325,1299.7533333333333,1.15,3.069565217391305,5050.7028
2013,159.35,42.14,21.52,20.72,493.79,17,2,254.15,651.23,417.12,-0.4447226248517592,0.12364425162689785,-0.5387554177253027,1395.3066666666666,4.91,-0.6578411405295316,829.5672
2013,317.23,34.84,7.59,15.44,1717.61,7,1,67.95,787.03,517.94,-0.24343105320304004,-0.39968895800933124,5.547516486867686,1154.0900000000004,0.71,3.47887323943662,5461.9998
2013,83.05,26.6,31.76,35.64,2531.08,2,1,779.39,576.11,288.74,-0.1951588502269288,0.6046825754164791,2.965593958574875,1622.876666666667,4.18,-0.5861244019138756,4378.7684
2013,340.46,36.54,16.38,32.36,2921.8,11,0,914.11,665.15,85.34,-0.24644256547741805,-0.03316402748730207,0.2329778749298439,2658.4733333333334,3.9,-0.10000000000000009,10255.518
2013,78.0,58.44,6.42,22.79,2436.87,8,1,124.89,939.08,956.46,1.1846728971962617,0.9428815004262574,-0.09103896394548183,2334.6666666666665,2.59,0.3861003861003862,8748.363299999999
2013,371.44,42.99,23.84,25.84,272.54,12,1,479.07,759.42,456.57,-0.43767168083714847,-0.26108092650843573,-0.8787185660185923,1586.576666666667,0.18,6.4444444444444455,365.20360000000005
2013,129.76,37.2,25.17,28.6,2859.45,0,0,791.97,707.75,114.46,-0.410459587955626,1.1716021260440397,0.18758773642110138,1966.6000000000004,0.74,3.0675675675675675,8606.9445
2013,187.32,46.25,13.4,32.05,1378.02,2,1,308.21,779.39,576.11,0.738721804511278,-0.10072951739618419,-0.4555604722094916,1515.7866666666669,1.73,0.930635838150289,4602.5868
2013,55.48,79.98,13.08,26.82,773.58,3,2,246.33,578.53,842.13,0.3154605263157897,0.44894651539708263,-0.612147283556946,1002.2999999999998,2.54,-0.21259842519685046,1547.16
2013,237.0,23.48,21.66,16.93,1174.76,12,1,74.19,479.07,759.42,-0.45382647127238895,-0.3448142414860681,3.3104131503632495,1231.4900000000005,1.34,1.4477611940298503,3853.2128
2013,136.26,59.95,43.18,20.1,773.31,12,1,521.67,74.19,479.07,1.553236797274276,0.18724158298877747,-0.3417293745105384,740.2033333333335,3.28,0.11890243902439024,2838.0476999999996
2013,75.13,27.92,33.03,19.53,1560.64,1,0,93.83,943.99,405.31,-0.44909234411996835,-0.493385214007782,1.1018720538720541,1757.55,2.96,0.6452702702702704,7600.3168000000005
2013,409.8,60.67,41.67,10.63,2807.1,1,2,527.93,93.83,943.99,1.172994269340974,-0.4557091653865847,0.7986851548082836,1703.413333333333,4.87,-0.9096509240246407,1235.124
2013,290.63,61.74,37.83,16.26,2327.96,14,1,902.47,351.06,854.01,0.014292755051749761,-0.18291457286432145,0.6322472532480736,1427.03,4.0,-0.23750000000000004,7100.277999999999
2013,461.38,64.92,10.32,20.93,895.01,7,2,595.18,67.95,787.03,0.8633754305396095,0.35556994818652843,-0.4789212917949942,958.3166666666672,3.18,-0.9559748427672956,125.30140000000002
2013,197.01,25.97,35.86,28.64,360.55,11,0,279.82,914.11,665.15,-0.289272030651341,-0.11495673671199003,-0.876600041070573,1884.0199999999998,3.51,-0.6381766381766382,457.8985
2013,302.94,68.11,29.76,35.82,1312.02,14,2,834.52,902.47,351.06,0.10317460317460303,1.202952029520295,-0.43640784205914196,1688.7366666666665,3.05,-0.6098360655737705,1561.3038
2013,140.53,24.43,18.8,18.1,935.37,1,2,730.58,527.93,93.83,-0.5973298170430197,0.702728127939793,-0.6667842257133696,1767.703333333333,0.44,6.704545454545455,3170.9043
2013,206.64,71.39,29.92,36.09,2475.23,14,2,946.39,834.52,902.47,0.04815739245338424,0.007537688442211143,0.8865794728738892,2038.403333333333,1.19,3.11764705882353,12128.627
2013,230.6,50.44,37.11,22.39,990.37,18,0,739.86,309.6,464.18,0.08941684665226779,-0.3253992166315155,-0.6367321038191236,1881.2866666666666,1.31,2.5343511450381677,4585.4131
2013,148.85,38.53,30.47,39.65,1552.31,6,0,732.31,887.7,271.9,-0.2039256198347107,0.05536332179930792,2.1967503449412056,1010.6700000000001,2.8,-0.5857142857142857,1800.6795999999997
2013,486.29,71.69,17.61,17.16,316.43,9,2,986.17,593.83,826.48,0.1277332074878086,0.2911963882618511,-0.8521175469916906,1047.6266666666663,3.26,-0.4141104294478527,604.3813
2013,186.01,60.46,23.35,15.99,2711.81,13,1,145.6,368.67,898.44,0.5720228809152366,-0.526081802015412,10.488773089306898,1165.5366666666669,4.79,-0.24425887265135693,9816.7522
2013,117.17,56.39,48.01,31.99,2368.64,18,0,885.4,739.86,309.6,0.11796193497224428,0.42876284055381864,1.3916717994284964,2028.4299999999996,4.63,-0.8833693304535637,1279.0656
2013,371.27,70.23,36.33,21.17,1656.02,4,2,610.15,904.71,397.81,0.9633771316745876,-0.3195114111218257,3.839899462239887,1580.0033333333338,1.84,-0.3369565217391305,2020.3444
2013,449.92,68.17,25.41,35.39,296.61,6,1,228.91,732.31,887.7,0.7692706981572801,-0.10744010088272382,-0.8089234753367562,778.1700000000001,1.16,-0.38793103448275856,210.5931
2013,454.41,68.55,15.16,10.73,2484.1,18,1,662.35,885.4,739.86,0.21564107111189923,-0.6645826820881525,0.04874527154823016,1947.703333333333,0.54,4.925925925925926,7949.12
2013,490.86,71.14,49.54,26.06,2802.12,5,1,932.22,549.91,456.08,0.2115122615803815,0.5567502986857826,-0.045231986425293136,2572.9599999999996,4.55,-0.10109890109890107,11460.6708
2013,385.96,71.35,43.91,11.62,243.88,0,2,728.16,791.97,707.75,0.9180107526881718,-0.5937062937062938,-0.9147108709716903,1837.0366666666666,3.01,0.06644518272425248,782.8548
2013,97.21,51.47,14.45,26.81,2353.47,12,1,575.61,521.67,74.19,-0.14145120934111766,0.3338308457711441,2.043371998293052,1433.846666666667,3.67,0.019073569482289,8801.9778
2013,466.74,66.04,46.56,35.34,798.68,0,0,488.07,728.16,791.97,-0.07442186405045537,2.0413080895008613,2.274889289814663,1300.67,3.21,0.39875389408099693,3586.0732
2013,204.55,75.38,46.33,37.39,1009.25,3,0,520.39,246.33,578.53,-0.05751437859464881,0.3941088739746459,0.30464851728328024,1259.1166666666666,2.0,-0.27,1473.5049999999999
2013,330.12,75.2,33.29,24.11,294.71,1,0,43.06,730.58,527.93,2.07818256242325,0.33204419889502756,-0.6849268204026214,1345.7266666666662,3.39,0.37463126843657824,1373.3486
2013,191.38,55.4,47.21,11.69,2259.18,8,2,483.1,124.89,939.08,-0.052019164955509956,-0.4870557261956999,-0.07291730785803108,2458.9966666666664,3.59,-0.03064066852367686,7861.9464
2013,145.38,40.7,38.36,31.99,426.44,5,2,221.79,932.22,549.91,-0.4278886702277199,0.22755180353031457,-0.8478152256148916,2054.476666666666,4.09,-0.28361858190709044,1249.4692
2013,75.65,67.46,23.32,30.74,1235.46,14,1,388.14,946.39,834.52,-0.055049726852500425,-0.14824050983651993,-0.5008706261640332,1674.2366666666665,4.9,-0.8551020408163266,877.1766
2013,217.55,38.95,17.59,30.14,508.4,7,2,983.41,595.18,67.95,-0.40003080714725814,0.4400382226469184,-0.4319616540597312,1040.3400000000006,0.14,24.071428571428566,1784.484
2013,426.11,48.82,34.41,25.28,426.51,17,2,889.76,254.15,651.23,0.15851922164214516,0.2200772200772203,-0.13625225298203691,663.62,1.68,-0.25595238095238093,533.1375
2013,470.78,35.3,39.43,22.46,1249.16,0,0,29.81,488.07,728.16,-0.4654754694124774,-0.36445953593661573,0.5640306505734465,763.9066666666668,4.49,-0.23830734966592437,4272.1272
2013,166.04,50.74,6.23,34.17,695.62,11,1,746.33,279.82,914.11,0.953792837889873,0.193086592178771,0.929330189987519,1325.99,1.27,-0.25196850393700787,660.8389999999999
2013,123.64,73.85,10.0,35.87,394.69,9,0,744.89,986.17,593.83,0.03012972520574686,1.0903263403263401,0.2473216825206206,950.2866666666663,1.91,-0.7172774869109948,213.13260000000002
2013,289.42,64.51,9.53,25.57,1993.53,2,1,249.99,308.21,779.39,0.3948108108108108,-0.20218408736349447,0.4466626028649803,1967.5433333333333,3.34,-0.9041916167664671,637.9296
2013,149.56,27.4,24.05,34.58,1999.57,15,0,621.86,894.51,978.12,-0.5736072206660443,0.2850241545893719,-0.060268539014291744,2061.5900000000006,0.99,-0.6161616161616161,759.8366
2013,354.53,72.58,27.15,38.66,2150.16,11,2,41.79,746.33,279.82,0.43042964130863215,0.13140181445712606,2.0909979586555876,1068.7766666666664,0.95,0.49473684210526314,3053.2272
2013,279.95,49.46,40.31,18.91,1594.8,6,0,712.83,228.91,732.31,-0.2744609065571366,-0.46566826787228033,4.376757358147062,1147.9066666666668,0.71,4.23943661971831,5932.656
2013,130.01,54.67,31.37,38.89,1317.91,5,0,288.84,221.79,932.22,0.3432432432432433,0.21569240387621136,2.0904933871119034,1515.4899999999998,2.93,0.569965870307167,6062.3859999999995
2013,223.19,25.97,21.97,21.48,1860.52,17,0,795.9,889.76,254.15,-0.4680458828349038,-0.15031645569620256,3.3621954936578273,926.9399999999999,1.25,1.8319999999999999,6586.2408
2013,246.33,47.97,32.2,37.12,2115.04,0,0,591.83,29.81,488.07,0.3589235127478754,0.6527159394479072,0.6931698101123953,1387.6266666666668,3.42,-0.45614035087719296,3933.9744
2013,293.65,52.43,26.41,28.23,207.78,13,1,487.71,145.6,368.67,-0.13281508435329148,0.7654784240150094,-0.9233795878029802,1051.876666666667,3.62,0.33149171270718236,1001.4996000000001
2013,352.5,49.04,24.86,19.68,1029.79,15,0,355.5,621.86,894.51,0.7897810218978103,-0.4308849045691151,-0.4849942737688603,1719.056666666667,0.38,9.026315789473685,3923.4999
2013,205.69,62.92,23.11,30.47,288.79,13,1,748.79,487.71,145.6,0.2000762921991226,0.0793482111229189,0.3898835306574262,1069.4600000000003,4.82,-0.8485477178423236,210.8167
2013,450.27,63.89,9.65,18.43,521.39,9,0,98.93,744.89,986.17,-0.1348679756262694,-0.4862001672706997,0.3210114266893005,410.83666666666636,0.54,-0.7222222222222223,78.2085
2013,259.04,48.42,39.67,26.64,1419.58,4,1,109.88,610.15,904.71,-0.3105510465612986,0.25838450637694854,-0.14277605342930644,1139.2533333333338,1.22,-0.12295081967213106,1518.9506000000001
2013,149.06,68.42,26.28,20.96,1122.79,0,2,755.46,591.83,29.81,0.42630810923493856,-0.43534482758620685,-0.46914006354489746,1495.6633333333332,1.86,-0.22043010752688175,1628.0455
2013,142.08,23.0,28.79,20.53,234.75,2,1,608.2,249.99,308.21,-0.6434661292822819,-0.19710598357450138,-0.8822440595325879,1202.1000000000001,0.32,9.25,769.9799999999999
2013,114.49,69.29,33.92,29.73,854.27,18,2,581.19,662.35,885.4,0.01079504011670318,1.7707362534948743,-0.656104826697798,1902.3366666666664,3.2,-0.540625,1255.7768999999998
2013,222.58,52.64,45.51,21.92,1109.28,18,0,239.81,581.19,662.35,-0.24029441477846736,-0.26269761183989226,0.29851217998993285,1482.55,1.47,-0.23129251700680276,1253.4863999999998
2013,169.56,21.2,47.67,21.15,1886.85,3,1,721.28,520.39,246.33,-0.7187582913239585,-0.43434073281626107,0.8695566014367104,1223.2266666666665,1.46,2.13013698630137,8622.9045
2013,125.86,41.99,27.72,13.44,622.81,11,1,785.1,41.79,746.33,-0.4214659685863874,-0.652353854112778,-0.7103424861405663,1156.1966666666665,1.42,0.18309859154929575,1046.3208
2013,212.93,24.85,24.25,17.33,1246.78,12,0,498.86,575.61,521.67,-0.517194482222654,-0.3535994032077583,-0.47023756410746687,1457.8533333333335,3.74,0.24866310160427796,5822.4626
2013,331.55,42.6,9.98,38.87,845.63,7,0,458.84,983.41,595.18,0.09370988446726569,0.2896483078964829,0.6633162863886704,749.6800000000006,3.51,0.32478632478632496,3932.1795
2013,169.39,76.91,24.3,26.42,1671.79,7,1,978.67,458.84,983.41,0.8053990610328636,-0.3202984306663236,0.9769757458935941,1008.6066666666671,4.65,-0.8602150537634409,1086.6635
2013,396.15,74.67,49.88,18.85,1894.8,19,1,754.88,902.72,333.92,0.10181496237273135,-0.15697674418604646,-0.13691086240588146,2226.003333333333,4.22,-0.6611374407582938,2709.564
2013,463.13,48.13,16.27,31.02,2876.42,19,2,561.24,754.88,902.72,-0.3554305611356635,0.6456233421750661,0.5180599535571038,2322.1966666666663,1.43,-0.7132867132867133,1179.3322
2013,172.94,45.21,13.43,37.19,2467.22,9,0,380.59,98.93,744.89,-0.29237752386915006,1.017905588714053,3.732004833234239,1127.7666666666662,0.15,21.0,8141.825999999999
2013,476.09,75.22,27.07,14.01,452.24,7,2,360.37,978.67,458.84,-0.021973735535040895,-0.4697199091597275,-0.7294875552551456,989.8866666666672,0.65,-0.6153846153846154,113.06
2013,208.92,75.73,40.33,14.45,1482.8,14,0,887.43,388.14,946.39,0.12259116513489499,-0.5299284320104098,0.20020073494892587,1731.1633333333332,0.71,2.5774647887323945,3766.312
2013,200.42,56.1,23.42,36.61,1352.66,0,0,261.11,755.46,591.83,-0.180064308681672,0.7466603053435112,0.2047310717053057,1530.1633333333336,1.45,2.3586206896551727,6587.4542
2013,357.37,79.58,30.92,33.63,975.65,13,0,339.68,748.79,487.71,0.264780673871583,0.10370856580242882,2.378406454517123,490.7400000000003,0.73,3.4383561643835616,3161.106
2013,226.82,57.81,31.72,23.15,2794.13,15,1,379.83,355.5,621.86,0.1788336052202284,0.17632113821138207,1.7133007700599152,1941.1633333333339,3.81,-0.5275590551181102,5029.434
2013,245.73,68.51,44.45,34.46,1294.7,11,0,21.95,785.1,41.79,0.631578947368421,1.5639880952380953,1.0788041296703654,1355.8899999999996,1.68,0.8630952380952381,4052.411
2013,367.64,24.43,7.48,16.94,677.25,9,0,936.99,380.59,98.93,-0.45963282459632826,-0.5445012100026888,-0.7255007660443737,1221.953333333333,3.3,-0.9303030303030303,155.7675
2013,113.47,35.06,16.08,15.81,2476.53,13,1,252.06,339.68,748.79,-0.5594370444835386,-0.5298840321141838,1.5383385435350796,1246.9900000000005,3.24,-0.8425925925925926,1263.0303000000001
2013,105.47,75.8,8.84,19.99,1581.82,7,1,963.24,360.37,978.67,0.007710715235309751,0.4268379728765166,2.497744560410401,1235.2833333333338,0.25,15.68,6596.189399999999
2013,62.6,66.43,15.07,31.21,1129.4,7,0,131.68,963.24,360.37,-0.12361477572559354,0.5612806403201602,-0.28601231492837353,1054.4866666666674,4.17,-0.1151079136690647,4167.486
2013,405.05,54.34,12.29,13.01,2212.76,12,2,896.76,498.86,575.61,1.1867203219315896,-0.24927870744373914,0.7747798328494204,1937.6700000000003,4.67,-0.08351177730192716,9470.6128
2013,85.09,55.56,44.08,12.59,298.22,9,2,191.06,936.99,380.59,1.2742529676627101,-0.25678866587957505,-0.5596603912882983,1147.5633333333328,0.23,16.08695652173913,1172.0046000000002
2013,291.03,66.3,45.39,25.44,1529.65,12,0,262.45,896.76,498.86,0.22009569377990412,0.9554189085318987,-0.3087140042300114,1663.0633333333335,4.28,-0.719626168224299,1835.5800000000002
2013,303.47,67.96,18.64,20.52,2444.33,2,0,317.86,608.2,249.99,1.954782608695652,-0.000487092060399541,9.41248136315229,1557.5366666666669,3.28,0.10060975609756095,8824.031299999999
2013,136.53,25.29,40.81,38.48,2405.48,10,1,173.75,339.91,800.7,-0.46487515869657214,2.696445725264169,-0.16667648210184272,1840.323333333333,1.3,0.04615384615384621,3271.4528000000005
2013,480.87,65.87,45.3,35.59,1990.93,7,0,310.68,131.68,963.24,-0.008429926238145424,0.1403396347324577,0.7628209668850716,1567.3833333333341,3.69,-0.47967479674796754,3822.5856
2013,224.41,44.3,36.32,37.32,1360.2,7,2,883.17,310.68,131.68,-0.32746318506148486,0.0486091598763696,-0.316801695689954,1493.510000000001,1.92,0.71875,4488.66
2013,183.0,75.55,43.0,24.86,1422.28,16,2,892.37,371.4,687.37,0.9928778686362438,-0.0883755042170884,0.31788993801021115,1703.2666666666667,4.68,-0.547008547008547,3015.2336
2013,216.39,29.71,37.0,23.84,2031.0,3,0,100.93,721.28,520.39,0.40141509433962264,0.1271867612293145,0.07639716988631862,1642.3666666666666,4.57,-0.8949671772428884,974.88
